image_path,temperature,humidity,ph,nutrients
dataset\images\plant_310.png,26.71202923115284,49.50134620687038,6.393667297001395,753.3515252721885
dataset\images\plant_311.png,28.14747135230469,57.8320639626439,6.482085675016803,663.7608506128993
dataset\images\plant_312.png,29.97595502943083,67.09526285458546,5.816044998625621,654.361294229022
dataset\images\plant_313.png,18.609244232545436,60.78779702608446,5.716408920632544,740.6946439993924
dataset\images\plant_314.png,26.120107848919886,67.16438281369727,6.249334374904855,880.3700908490363
dataset\images\plant_315.png,18.374420985202498,55.29901360838916,5.65150182798727,270.2706190718949
dataset\images\plant_316.png,27.765203903490363,63.602626576064196,6.255832801031026,374.35353990865536
dataset\images\plant_317.png,25.271870614366453,51.003655686672886,6.444666074483463,643.7103829609788
dataset\images\plant_318.png,18.07514895549535,61.67219012875525,6.089021559823435,379.32087844514376
dataset\images\plant_319.png,24.772649943462593,55.01353577111791,6.283693613173545,766.9721164524203
dataset\images\plant_320.png,24.728813401242455,40.68097820652353,6.46347616575224,432.2519219581325
dataset\images\plant_321.png,26.15651801288367,58.88366429622758,6.065276784468154,374.6033977327087
dataset\images\plant_322.png,26.38074169347651,50.66824163238585,5.602719275514261,855.344848658948
dataset\images\plant_323.png,24.69718752277729,62.34149411240027,5.951987936997402,725.6804997444341
dataset\images\plant_324.png,19.909809213590027,53.295274288287715,5.52177036291901,178.47604309369922
dataset\images\plant_325.png,22.19096418846118,62.42128236849895,6.296950350098364,837.6124206156297
dataset\images\plant_326.png,20.06334250599175,55.44700722013418,6.157247325797555,591.7511645234835
dataset\images\plant_327.png,24.14155535055867,58.98271380626025,5.657979754769135,993.000078228804
dataset\images\plant_328.png,21.999161343483525,49.16755795493108,5.993857696028635,594.4667003686666
dataset\images\plant_329.png,18.37699729745585,40.63168263380112,6.337553098950231,774.4825569091502
dataset\images\plant_330.png,22.83749922803218,62.025127170688876,6.34718999658696,239.3360867684329
dataset\images\plant_331.png,29.088775284644225,52.95103488364084,5.937341629449221,596.7600877876936
dataset\images\plant_332.png,24.768358926382618,44.581648021456715,5.688033808336193,120.3202360496001
dataset\images\plant_333.png,23.808029373434376,49.142087178471414,6.128914175770841,985.4949114287473
dataset\images\plant_334.png,19.07533016306557,46.49548370417822,5.642805910094755,662.8420827834665
dataset\images\plant_335.png,28.026113338429873,67.33469270167255,5.5171606562243065,202.300290926134
dataset\images\plant_336.png,28.49418521287815,47.80520499530125,6.143814285932826,964.6893912411186
dataset\images\plant_337.png,18.218889963883313,50.3359460155236,5.932415222933081,533.1665364966576
dataset\images\plant_338.png,28.73563765578209,47.01857949379405,5.500503555010534,518.7407979019363
dataset\images\plant_339.png,18.41991378067857,62.8431121067248,5.757627042051754,908.0053495200318
dataset\images\plant_340.png,19.971460502776367,61.8688194350448,6.482055265346794,130.71947996589773
dataset\images\plant_341.png,24.640387376164988,48.76577462465847,6.0626479389585795,283.05995379246554
dataset\images\plant_342.png,21.95102063217378,50.00585611223883,5.889604713861095,116.8789689166114
dataset\images\plant_343.png,24.302175442002007,65.77643649355029,5.814288414503178,299.24205905910003
dataset\images\plant_344.png,24.78147995319162,53.20668761579512,6.495975422458433,256.6136211305543
dataset\images\plant_345.png,19.43109371602924,40.86642381866594,5.683346593471477,600.0815343031472
dataset\images\plant_346.png,26.1703435024715,56.35267977079083,6.258175468620946,360.2907080644677
dataset\images\plant_347.png,25.653074890205055,60.60973779214025,5.758496935140732,322.3176144689964
dataset\images\plant_348.png,26.625444457816915,47.1651506720148,5.874262225465332,944.2441565779911
dataset\images\plant_349.png,21.513398271253664,58.58986906615995,6.114886412840008,164.03629239561977
dataset\images\plant_350.png,29.864108831562202,48.65638475790021,5.787390001177247,476.62674413884747
dataset\images\plant_351.png,24.97514676247698,49.767223970572815,5.915416479638786,441.6510860607882
dataset\images\plant_352.png,27.49628093588074,45.71639540794958,6.1348236622441314,701.0801803542029
dataset\images\plant_353.png,28.720155878150237,62.512252427902155,6.176529497498396,289.1039470756748
dataset\images\plant_354.png,25.068668585099402,43.70291211127705,6.182550929308168,971.7866051751752
dataset\images\plant_355.png,18.405547941286624,46.08193115057625,5.658720693380015,934.654601814706
dataset\images\plant_356.png,27.804590737693335,63.56524934098694,6.25248075479395,574.6991281685423
dataset\images\plant_357.png,18.246760610165985,49.27697578778424,6.28255420237783,475.468426368329
dataset\images\plant_358.png,24.24520874630495,60.66807923616834,6.4121494295168855,284.72578580835983
dataset\images\plant_359.png,29.59712212619135,50.545484915836816,5.642318070039766,635.3274969897952
dataset\images\plant_360.png,29.933126158418656,67.03065024098785,5.852180768151332,895.7270643649446
dataset\images\plant_361.png,25.380777035763074,68.22852877700575,5.627178751137421,356.1559239799562
dataset\images\plant_362.png,24.609351403227304,66.35330029161159,5.557864609960927,757.2386308862503
dataset\images\plant_363.png,20.735823861061576,58.060200544578635,5.7080454160312915,636.9556796437884
dataset\images\plant_364.png,25.311314420600016,49.11452283549907,5.97131259059177,617.9144061410491
dataset\images\plant_365.png,23.52140499579847,69.00831978494861,6.025749220939256,579.1655980229832
dataset\images\plant_366.png,29.52373300431489,50.39030967590737,6.228431289923693,974.4531783940369
dataset\images\plant_367.png,25.916993278918135,48.5614329376731,6.122337442288806,769.3452134906165
dataset\images\plant_368.png,25.083960462871183,55.099633698187944,5.6706812856019475,586.2579224506974
dataset\images\plant_369.png,27.82877697389715,56.39227118564107,6.200114480902002,477.6278679770882
dataset\images\plant_370.png,19.914478981295314,44.44725166774278,6.396096831314267,787.7503464913026
dataset\images\plant_371.png,28.200620333697998,51.632189916135495,5.537672551190663,967.5707435522969
dataset\images\plant_372.png,25.0210578348386,42.612985211730056,5.669068934963717,913.9628569770589
dataset\images\plant_373.png,18.06955653582984,64.24570176302373,5.910682230989774,247.4422441017735
dataset\images\plant_374.png,22.752712432035143,42.51900516398996,5.627202699773485,280.0356111296437
dataset\images\plant_375.png,28.814350316507856,60.959816765687364,6.464904739665451,944.5709276430393
dataset\images\plant_376.png,23.17278799087299,66.24775862639714,6.397697054996118,818.3802556049673
dataset\images\plant_377.png,26.482224034980266,58.686908804981755,6.2849442249696725,962.5196899894952
dataset\images\plant_378.png,18.856188120784413,44.700545380466515,6.251462494602585,136.35522144798472
dataset\images\plant_379.png,26.521132788985028,40.14556932367833,6.207567777027793,406.5105887180656
dataset\images\plant_380.png,18.701783152600143,41.146465391307196,6.224804442567111,682.8280056011204
dataset\images\plant_381.png,18.47369246396145,65.04411428486914,6.105457421954061,985.4222679036544
dataset\images\plant_382.png,25.37411227804394,54.21776962976094,6.3262280038067615,186.63001019876143
dataset\images\plant_383.png,23.789999418127024,41.95959131917913,5.873052871694444,397.0024849536496
dataset\images\plant_384.png,26.883390072897985,56.040359522320685,6.1002647840575595,408.9063626240477
dataset\images\plant_385.png,18.997721273903117,50.33033718096512,5.734521022224695,934.5368448727505
dataset\images\plant_386.png,23.440834769533602,67.83364210915657,6.35376023211859,592.1326921294803
dataset\images\plant_387.png,27.066722366422713,57.745035119874004,5.989162215862131,174.3354175528176
dataset\images\plant_388.png,28.05656933727863,65.79556354980208,6.422866104598938,206.54479032796243
dataset\images\plant_389.png,25.500101680991158,43.36898260601106,5.96122389233066,946.3092975086406
dataset\images\plant_390.png,24.52579235361689,56.094264046741955,6.378222186703938,281.53606890044614
dataset\images\plant_391.png,29.391498477345678,64.38702510623035,6.264591331787306,309.65690574342193
dataset\images\plant_392.png,25.850785829658086,48.952064100168656,5.588015517932803,970.0988281478334
dataset\images\plant_393.png,24.432867369163276,61.512269981135816,5.609618218448753,371.95058109904
dataset\images\plant_394.png,24.142788593192567,53.26084571349547,5.602737782925197,421.1602382731023
dataset\images\plant_395.png,23.126233193713233,51.53410138271874,5.787487347132283,486.0753094691349
dataset\images\plant_396.png,28.02977260527024,55.137088080107915,6.427630019552439,836.1752191728677
dataset\images\plant_397.png,18.56774731562784,54.4222302555369,5.637158932277871,237.05637815759584
dataset\images\plant_398.png,25.29030554524631,40.2964546255959,5.57587212333912,575.3006237155643
dataset\images\plant_399.png,29.525084249954546,55.29569017172069,6.1237082516351755,742.0753167674228
dataset\images\plant_400.png,28.67997509260231,44.61750476900723,5.593900726969968,521.5539302775954
dataset\images\plant_401.png,19.232966908770408,59.10439080367758,5.681663099983587,599.5322857770725
dataset\images\plant_402.png,26.31612822029533,65.6844705898421,6.231332012930596,362.97010571042665
dataset\images\plant_403.png,18.30343794422529,44.601656170065766,6.143643862689393,270.07827030904116
dataset\images\plant_404.png,28.927185406402714,60.5525312403681,6.173088714004161,676.5373803011905
dataset\images\plant_405.png,27.702765049210416,44.29365304942799,5.950604408521113,168.32485454605938
dataset\images\plant_406.png,29.95846248053972,57.2792138277577,6.355463085352617,822.0054655034094
dataset\images\plant_407.png,25.146882376676636,64.8690560206013,5.759856761787475,723.4776394574423
dataset\images\plant_408.png,21.641307887462055,67.73264913016644,5.991834163936459,252.7301074434676
dataset\images\plant_409.png,29.88749590050074,58.98763219564459,6.024231310117695,864.8551508811427
dataset\images\plant_410.png,25.76201786264761,40.88212877950329,6.301583453109446,948.3998535634031
dataset\images\plant_411.png,23.27699584879935,67.24747811872135,5.858130353034252,361.4508187660512
dataset\images\plant_412.png,26.349019301064388,49.77512526314803,5.72271075908042,301.28466845602
dataset\images\plant_413.png,18.81539773737692,60.763601549374755,6.326906443693206,909.147095143973
dataset\images\plant_414.png,26.95510042885079,40.22563748845526,5.851997806789158,416.83037870832857
dataset\images\plant_415.png,21.491127640755888,63.726531959849424,5.908808770869318,120.44575586005779
dataset\images\plant_416.png,23.279212735069926,48.53875179501807,6.225844107156509,682.5112333380897
dataset\images\plant_417.png,22.5204475038221,48.091231879263354,5.5257825907563,139.5218330478757
dataset\images\plant_418.png,18.316480613045478,68.97494565785908,6.421720646446605,524.8409623239331
dataset\images\plant_419.png,29.689183882801736,65.1733366618326,5.738599153473829,456.63622312398326
dataset\images\plant_420.png,25.183127768932412,59.16264449052618,5.560103333431041,456.3822875327516
dataset\images\plant_421.png,25.70796141262259,59.70757302205441,5.944692107844855,395.7003627132764
dataset\images\plant_422.png,22.331241529683393,63.82037700792013,6.045014719355801,719.4594063389694
dataset\images\plant_423.png,22.593549119092515,54.45912581642387,6.185486368125894,304.7487379807342
dataset\images\plant_424.png,23.510664853827038,45.56411431469976,5.540873763504424,966.5950655778013
dataset\images\plant_425.png,21.952962692144457,58.52933624287857,6.354870837040854,882.1790087289
dataset\images\plant_426.png,24.239386015760385,60.68527810172196,6.4380118147245255,338.3429288952957
dataset\images\plant_427.png,28.768660622343994,65.61163553530587,6.452918083372679,453.1579524260206
dataset\images\plant_428.png,19.035615506822936,64.36891348974349,5.888412688664632,838.0096321401766
dataset\images\plant_429.png,24.179946604701946,69.11329894717133,5.716137461058616,725.2197956263371
dataset\images\plant_430.png,25.874518123606485,40.73818066429684,5.847521649456769,503.95041720371944
dataset\images\plant_431.png,22.85791259028296,68.01130730511186,6.189918603177306,897.9983039397628
dataset\images\plant_432.png,28.452594447064207,46.14953859946949,6.190855124583102,427.2192329651337
dataset\images\plant_433.png,18.376798842942378,66.49143868900705,5.5455757582297736,816.8841941031195
dataset\images\plant_434.png,28.478845229268217,45.9023620574379,6.017268268264686,607.6739119387238
dataset\images\plant_435.png,18.387613279076817,68.6594476647566,5.826693743951748,266.9762686531262
dataset\images\plant_436.png,27.52541817173256,62.74561514271164,6.061867983884773,715.2867311274356
dataset\images\plant_437.png,23.28570132542802,51.14227765595094,5.803117641446209,807.8001364624645
dataset\images\plant_438.png,23.562793060882008,66.95041417676282,6.148908215033178,487.6197046204039
dataset\images\plant_439.png,25.642304021797386,40.8855497116428,6.062715830419317,706.094154818857
dataset\images\plant_440.png,26.127129801722234,51.93717658826418,5.983702659971916,179.49386445231772
dataset\images\plant_441.png,20.43281167160276,48.96313114926572,5.916017573300294,513.3562316028356
dataset\images\plant_442.png,22.233838360669253,63.35163455102621,5.592184438563397,965.7784435661321
dataset\images\plant_443.png,18.8744296334769,57.47739018010836,5.7262014576759075,284.40457582519593
dataset\images\plant_444.png,28.50243577998961,51.86156262058007,5.886043665181295,849.5379531384023
dataset\images\plant_445.png,29.728095325854174,49.30233896258072,6.466264468392694,872.2887384943283
dataset\images\plant_446.png,29.43248811396193,57.53333367974393,6.190206571573497,107.88162126481407
dataset\images\plant_447.png,27.838955400688363,40.538851717562814,6.2595774019567205,151.1063448407895
dataset\images\plant_448.png,28.64787620244609,63.95689549437905,6.296905212215253,166.51660841732001
dataset\images\plant_449.png,20.32621921387358,53.77531781557063,5.8441748275839585,643.4688681554618
dataset\images\plant_450.png,24.668407216366987,66.29569568174972,5.572492005435377,874.9653644097484
dataset\images\plant_451.png,19.949122211465575,58.45086852919911,6.158218801034833,816.0073941437752
dataset\images\plant_452.png,18.456725710988277,50.482201281216376,5.778688515660027,688.4834379766372
dataset\images\plant_453.png,25.152077381087032,68.42163395439803,6.066535671086897,363.2744026742782
dataset\images\plant_454.png,24.214380184528093,60.131908888135335,5.701863390698647,264.7265747668881
dataset\images\plant_455.png,18.360272636751834,61.33132739466005,5.90797214063392,859.8931751052173
dataset\images\plant_456.png,24.62973907894688,66.35003542637865,6.418522275370942,794.639529345125
dataset\images\plant_457.png,20.78563449594443,42.11465093178302,5.532656906215207,325.73505513119596
dataset\images\plant_458.png,21.787569034001212,41.86344956842432,5.986917346794795,371.1794036032512
dataset\images\plant_459.png,20.07458934517638,40.15724859169628,5.772268614828124,888.6464084066595
dataset\images\plant_460.png,22.386955938545768,43.557472071594084,6.2492719722113295,733.7937119453018
dataset\images\plant_461.png,18.95607853327256,64.54972028490593,6.286150517286479,844.354927547543
dataset\images\plant_462.png,20.491451272672563,46.18924615116977,5.506933809267023,251.67145491862968
dataset\images\plant_463.png,27.307405432175372,67.7106035613659,5.527760542948471,614.0608360531907
dataset\images\plant_464.png,21.473117788924803,46.603929070830056,6.454289717289767,134.08007031628682
dataset\images\plant_465.png,21.751516932338046,47.781930491152934,5.793256802211402,723.4570281081806
dataset\images\plant_466.png,19.926385227935956,47.91449474981437,5.7976650296996715,991.7569479317543
dataset\images\plant_467.png,21.15883335553776,44.33367150499382,6.356361219641558,775.095993548902
dataset\images\plant_468.png,18.50762812563017,54.53570031330329,5.960659774560211,623.2176214037399
dataset\images\plant_469.png,19.024372930177805,47.4814086217387,5.764757715240162,422.2393484877414
dataset\images\plant_470.png,29.302434616473676,67.69788804756797,6.011400747441162,918.4218875244851
dataset\images\plant_471.png,18.81732030372849,48.80951421904745,6.3187290621693775,338.1962564173522
dataset\images\plant_472.png,24.489321571910793,42.647783571788295,5.788164384185528,769.4647001429747
dataset\images\plant_473.png,23.692447480301155,62.03541794437301,6.4333270798527735,929.4823748134397
dataset\images\plant_474.png,24.42853258694661,58.195306180291894,5.702233602787188,140.2626652839457
dataset\images\plant_475.png,22.363994701071448,55.29385998549021,6.1420496238659705,443.77151625699196
dataset\images\plant_476.png,27.105839314049557,41.717110276745665,5.525345265193707,236.4582328005649
dataset\images\plant_477.png,24.044269046955016,43.19442088895967,5.9481488902795565,796.4195000722127
dataset\images\plant_478.png,28.598944335032115,56.47001828962962,5.733018110932772,869.1734868641018
dataset\images\plant_479.png,24.928262215866393,59.649080474560904,5.832061764559319,376.7168230828142
dataset\images\plant_480.png,25.80682198733267,62.82521401813467,6.275542500424999,976.6017029790013
dataset\images\plant_481.png,29.529343894383498,62.74073985895514,5.994276172879088,199.2243254805013
dataset\images\plant_482.png,20.468113939421233,50.37221720392162,5.673647630847699,758.8197443316859
dataset\images\plant_483.png,18.98218711881386,53.82178203564281,5.622270539933766,167.22201079430948
dataset\images\plant_484.png,21.17398358550213,57.12596876364232,6.402320615630194,118.78892964738606
dataset\images\plant_485.png,24.768457390413587,62.234065393902206,6.475317891807118,904.3390017349785
dataset\images\plant_486.png,24.927750937632183,51.93462357217006,6.350419409552282,658.4185689205264
dataset\images\plant_487.png,25.215420903863528,47.759447471622366,6.4085015039893625,134.21393546318274
dataset\images\plant_488.png,26.665424251743254,59.93616330382406,6.338837329508384,200.77298830106778
dataset\images\plant_489.png,28.172007774789407,40.66592476333439,5.6157502212617745,256.0296371133255
dataset\images\plant_490.png,22.094145971079598,57.36024408695711,5.989016849982245,807.6507311859748
dataset\images\plant_491.png,27.71918491339479,59.739128713685446,6.471630052294441,775.8014707362727
dataset\images\plant_492.png,25.241120571160653,61.799878925738234,5.626867969069934,494.8225961868635
dataset\images\plant_493.png,24.969930123175264,45.30606306420725,5.934042865585187,915.0583378923179
dataset\images\plant_494.png,18.02787099387804,68.84856630162822,5.751777109104238,363.60113959809075
dataset\images\plant_495.png,29.186125509447162,60.49975497508625,6.340473131516088,742.8967653434156
dataset\images\plant_496.png,20.348840646732988,61.25421564920673,5.727552864668967,703.131110220113
dataset\images\plant_497.png,20.896710586010933,60.518098610148975,6.2531660343801185,546.725004161036
dataset\images\plant_498.png,20.975897383407638,53.93416449353913,6.169984061941658,474.7490603123785
dataset\images\plant_499.png,27.119474456443,58.86661855234181,5.633170751642752,840.5411186732155
dataset\images\plant_500.png,29.24073929028187,68.83460642730546,5.7401916386481835,457.839082663243
dataset\images\plant_501.png,27.96407441536088,60.99431807046314,5.588839085761736,386.80279813357436
dataset\images\plant_502.png,27.795517466715133,43.66613379991374,6.45637366055801,159.67824181717594
dataset\images\plant_503.png,24.253665411273715,41.79143387156294,5.940076347115402,941.206770188021
dataset\images\plant_504.png,26.89255911147867,48.14418676846306,6.103868934486042,194.46941149164905
dataset\images\plant_505.png,28.839738617032843,57.13739123903811,5.739184897346313,616.7252060197927
dataset\images\plant_506.png,24.920447426511977,52.160169260749996,6.026355459736155,376.4383786121402
dataset\images\plant_507.png,22.259271875280596,51.10966270632666,6.030488473297619,494.31099052679014
dataset\images\plant_508.png,25.377983609594732,45.136251488105344,6.226944480965274,971.6682083404455
dataset\images\plant_509.png,19.55939007342229,69.19275143302073,6.4250222894086235,274.1137961538374
dataset\images\plant_510.png,24.40818875841743,43.72091716656225,5.6067260497716545,614.8522472877539
dataset\images\plant_511.png,26.154200862111928,64.11308481992602,6.159372163570962,672.219420472121
dataset\images\plant_512.png,23.304898321315992,40.70437381732108,6.017934663150836,556.0441098730867
dataset\images\plant_513.png,19.941246879451327,51.81551094862479,5.909504508508166,553.8238063023994
dataset\images\plant_514.png,24.651752146944744,45.19072854380922,6.074743793684715,400.90289133522646
dataset\images\plant_515.png,21.203425250812433,53.435462638618944,6.369194928204238,942.8348670507105
dataset\images\plant_516.png,18.24766829213189,65.87390609190288,6.152357251460785,950.0654910925819
dataset\images\plant_517.png,21.784138287735846,62.12643516444504,5.72840770668646,430.281362631737
dataset\images\plant_518.png,20.876942937706772,47.9198998703312,5.730901602332951,829.2533340169016
dataset\images\plant_519.png,18.304008726303852,65.53474576097616,6.252821435131721,637.7690008271154
dataset\images\plant_520.png,26.01399155367551,60.29861767555839,5.832996287731759,865.6712853993564
dataset\images\plant_521.png,23.67236583234839,56.24327287018971,5.800686207209186,971.8343483329062
dataset\images\plant_522.png,26.201928851121615,56.570046442981074,5.8946583769890335,592.2974633184745
dataset\images\plant_523.png,25.742237533694734,57.04185531075633,6.30265600082757,102.74008949413117
dataset\images\plant_524.png,18.011427368310628,56.45227691221005,5.696480877858166,377.65890955491756
dataset\images\plant_525.png,18.818567406497603,69.35903729371638,5.837099422938065,967.0888588536286
dataset\images\plant_526.png,19.883508297414892,48.54557341901972,6.319751625255077,915.6621089532078
dataset\images\plant_527.png,19.593407568223576,57.64381988239926,6.427982469844484,862.4013259769845
dataset\images\plant_528.png,28.00132143753921,66.84058490021613,6.464254985627406,868.0429723617093
dataset\images\plant_529.png,20.94854835311066,52.679473328562224,5.990986398416386,419.6648585583347
dataset\images\plant_530.png,21.69910498700993,69.30951256906363,6.338220610059291,181.50619440003805
dataset\images\plant_531.png,24.495914449394814,53.37387669868656,6.431278677591762,807.5443287312833
dataset\images\plant_532.png,20.741973684015527,47.39047934139525,5.831739098083031,744.5792599035123
dataset\images\plant_533.png,28.89884495126926,47.918221824750795,5.686435551122674,503.4157750970011
dataset\images\plant_534.png,27.945448928652162,45.59746573877493,5.6371884919094235,200.95160876696232
dataset\images\plant_535.png,26.32915672574709,64.6387458044807,5.705813550993597,666.0554062367431
dataset\images\plant_536.png,28.578664148168155,53.879646203103945,6.244188089992152,980.1971544827478
dataset\images\plant_537.png,24.29376351769789,41.37403072276489,6.266074008485131,393.88760486808457
dataset\images\plant_538.png,18.12835998083085,66.01720860045481,5.829778216793541,499.39721057549514
dataset\images\plant_539.png,26.144798191535372,58.970756964761236,5.800940703077394,560.6353944954762
dataset\images\plant_540.png,20.028316329226165,44.27734200582993,5.700096194016913,795.0277778078408
dataset\images\plant_541.png,28.758242606744457,45.62403386123064,5.639208856641069,434.9999926248792
dataset\images\plant_542.png,28.70464491829061,67.82042912221405,6.0463018901313665,188.3044911873108
dataset\images\plant_543.png,20.15298454010669,51.80014894176553,5.951687488544616,584.4225867122605
dataset\images\plant_544.png,21.699160626221353,62.20817368085076,6.28806353636024,996.5346997196215
dataset\images\plant_545.png,25.206961851440724,42.65721067626542,5.978917191807316,932.9507720841735
dataset\images\plant_546.png,28.24150732968311,56.34409421435609,5.618539973389638,125.5816374456286
dataset\images\plant_547.png,20.487112956999052,42.37887940440089,5.702686703851433,422.2069614142761
dataset\images\plant_548.png,27.384801259480877,51.18937772620866,5.969573975054164,322.147719774291
dataset\images\plant_549.png,26.091667885301945,45.524215565443285,6.1600894311897685,441.2610977422101
dataset\images\plant_550.png,22.590403899962123,63.87273795455759,5.729200346685524,723.2729342988038
dataset\images\plant_551.png,20.181289593460985,54.361650400614124,6.419437385221396,535.5524931257132
dataset\images\plant_552.png,25.693174588576916,65.93319757678861,6.156446846910226,592.7006662984792
dataset\images\plant_553.png,22.921019688037866,55.30003630755647,5.628587461520387,590.092020908774
dataset\images\plant_554.png,27.655943799817713,45.56596154333336,5.613092040750346,514.3161138427608
dataset\images\plant_555.png,26.663674595901984,58.907967525644295,6.002315778047655,593.1535824480459
dataset\images\plant_556.png,22.4623175660075,61.68117332023947,5.802339331092907,262.2183964546667
dataset\images\plant_557.png,23.26141919076065,56.9866097074302,5.880102924565509,806.588973328867
dataset\images\plant_558.png,25.05720401147039,52.72859851835456,5.722686597334276,160.9655733732395
dataset\images\plant_559.png,24.95780285687288,47.317121535773936,6.322962458094343,638.1009267378345
dataset\images\plant_560.png,23.15420710017363,62.6752211007048,5.699927668578584,227.93334889226435
dataset\images\plant_561.png,23.4456486514137,51.85970994098337,6.366660718486112,203.25235478230792
dataset\images\plant_562.png,21.348724492775062,54.471443653698636,6.003352482036691,169.15331501912237
dataset\images\plant_563.png,26.741442968124886,64.2611620650697,6.066083307569917,541.9298740459585
dataset\images\plant_564.png,22.47012445885482,59.26072071357038,6.147299866553938,808.7763290427878
dataset\images\plant_565.png,28.05846479392486,65.34054473282924,5.8584976576416485,185.01642309806817
dataset\images\plant_566.png,20.258280066108416,49.96072041818573,5.561270787335251,500.77039536842915
dataset\images\plant_567.png,26.332639992159542,41.952925641135806,6.435248165853709,400.99270487490617
dataset\images\plant_568.png,28.827497374269285,51.115929361356386,6.123283074435729,837.8543826112726
dataset\images\plant_569.png,29.715345540470675,57.48991182796175,6.416863280461263,145.23227253846346
dataset\images\plant_570.png,21.545996668070128,60.59537995823398,5.78814696465855,782.3536935758677
dataset\images\plant_571.png,25.620147801279227,50.37439065784204,6.226189884784148,430.8169071387174
dataset\images\plant_572.png,29.98555659865666,57.49045582703225,5.999659924946782,298.21574198048285
dataset\images\plant_573.png,25.243754344659525,47.782731288716576,5.697833972254813,821.3395513044069
dataset\images\plant_574.png,20.970269981711052,69.11273730898566,5.560716860763745,771.5008169847356
dataset\images\plant_575.png,19.622036482843072,67.57024525886891,5.758444705031904,723.1169508595328
dataset\images\plant_576.png,18.79123985862497,45.67681176138526,5.894427657214175,198.16307847029287
dataset\images\plant_577.png,29.006645847149642,49.968018872894206,5.732644254316584,552.5417822924651
dataset\images\plant_578.png,19.211890586790457,60.84833258871251,6.1623838377673295,853.0923612226073
dataset\images\plant_579.png,25.369127414071393,45.058333100945035,6.3883095606650855,509.3595654870971
dataset\images\plant_580.png,24.162179333262177,58.87012612521633,5.912214705081558,832.3633970119612
dataset\images\plant_581.png,24.284715260787348,45.78761360920126,6.154832239160935,529.4712324731204
dataset\images\plant_582.png,29.18992920529314,49.68241990585071,6.150906346482437,646.104325878218
dataset\images\plant_583.png,28.029044657800867,40.947036071306684,6.243612850448831,781.5743562989063
dataset\images\plant_584.png,28.1085507533624,50.24962836225161,5.615076998109496,961.6503270633481
dataset\images\plant_585.png,26.03349845502156,56.65380517975474,5.7055220843014,604.0272397988481
dataset\images\plant_586.png,27.019809613380477,53.39236733935292,5.74488678922927,810.3809484035069
dataset\images\plant_587.png,24.448129093564326,49.033019671789205,6.191375269584699,907.021693438332
dataset\images\plant_588.png,20.923420287568977,67.5192082205677,5.748628654794486,219.25643999232247
dataset\images\plant_589.png,23.306062354437287,47.4800683683769,6.471373761699317,521.8922761535669
dataset\images\plant_590.png,21.14798626127688,46.50670598276601,6.196174915639677,337.90162077560694
dataset\images\plant_591.png,20.256389660556458,67.38467818473582,5.642538629202995,270.04630029870384
dataset\images\plant_592.png,22.57281953498182,49.75543402223625,5.7476801902553625,825.7414229177006
dataset\images\plant_593.png,25.78065680466506,41.804251067235214,5.54638530385848,619.8217734716069
dataset\images\plant_594.png,21.21501510305135,67.38644109087846,5.654507497729825,368.4454902497935
dataset\images\plant_595.png,27.878279784018183,43.05654517829458,6.007451386777083,889.3748215986034
dataset\images\plant_596.png,22.202250717341748,45.77152501304676,6.032666027782927,423.8339843870044
dataset\images\plant_597.png,24.846828948243715,42.967689273212684,6.4882593050049255,886.120226293408
dataset\images\plant_598.png,28.848150081052413,45.89598532544665,5.6716765266692075,541.3653022799774
dataset\images\plant_599.png,28.13319831180434,60.570930812293625,5.520817438352637,106.33286269097258
dataset\images\plant_600.png,29.114461649487758,48.75220538830118,6.495123809360442,202.36939053158045
dataset\images\plant_601.png,21.970324768147904,40.1843155966352,5.8435873012082915,593.6143967079013
dataset\images\plant_602.png,23.874481943915132,60.86710957266685,6.074972203896421,925.1314512029332
dataset\images\plant_603.png,26.30364127577938,66.95986033801898,5.740636644631907,708.7578804743963
dataset\images\plant_604.png,26.75288243959468,55.97652941691156,5.9343007224287145,825.5693278596857
dataset\images\plant_605.png,27.39542660396326,61.03678013224534,6.000166483801615,497.45408521483796
dataset\images\plant_606.png,29.816949827602578,62.31787131968616,5.5180220433858915,842.0913378338282
dataset\images\plant_607.png,28.40963498000717,41.76802444860446,6.064057802542435,709.2195805225595
dataset\images\plant_608.png,24.80138185101554,40.86392557848027,5.976470059707962,471.9076056054028
dataset\images\plant_609.png,24.088381800057256,55.24717528151289,5.613855958711247,946.0883785610715
dataset\images\plant_610.png,24.098895740986993,56.52407697249633,6.269148668701688,369.24826728275497
dataset\images\plant_611.png,19.860473429221035,64.9284831078872,6.14979175904642,371.0535173600177
dataset\images\plant_612.png,21.483400413476822,55.51422565972528,5.938844868554655,768.9824470421698
dataset\images\plant_613.png,19.10668397348475,61.75508586519864,6.200644882790596,469.33412922087
dataset\images\plant_614.png,26.483275676851278,59.73495418104251,5.732809938294832,756.6902546747654
dataset\images\plant_615.png,21.47289589928341,51.91866683019742,6.456154340497033,125.148187650648
dataset\images\plant_616.png,26.88218319993204,69.165252358124,5.513385242764882,635.4829945881481
dataset\images\plant_617.png,28.831221829822155,63.251462714745344,6.408618003396179,936.3040740165212
dataset\images\plant_618.png,23.856537057885213,44.351672482190686,6.037295382743381,466.619304171027
dataset\images\plant_619.png,23.842750506001458,56.05627392971709,6.11898195952392,433.8709622832485
